source_root_id,relative_path,source_kind,source_sha256,pixel_sha256,stable_image_id,shape_y,shape_x,frames,channels,dtype,bit_depth,min,max,mean,std,p0,p0_1,p1,p5,p25,p50,p75,p95,p99,p99_9,p100,saturation_value,saturation_count,zero_count,culture_id,disease,tau_isoform,experimental_condition,div,div_token,series_index,filename_prefix,acquisition_group,experimental_group_id,parse_status,deprecated_inferred_pn,deprecated_inferred_round,deprecated_inferred_condition,deprecated_inferred_div,deprecated_biological_group_candidate,file_duplicate_group,pixel_duplicate_group,thumbnail_duplicate_group,near_duplicate_candidate_group,near_duplicate_score,near_duplicate_method,validation_flags,intended_split_status
sted_fiber_data,PN148_3R_AD_DIV15 (Series 7) [1].tif,fiber_image,186070633e9592a9cb650ab9a3bc34170be974b0c7b6f1e2f47b0e0fef47dfa3,e5c6a8d4d99d925c76ab297c6a31ae305927cb1bc4748e217fc7d86f73c99bba,img_c1500306e49cc8e495f8,1024,1024,1,1,uint8,8,0,41,3.09623,2.82878,0,0,0,0,1,3,4,9,13,16,41,255,0,182640,PN148,AD,3R,AD_3R,15,DIV15,7,PN148_3R_AD_DIV15,PN148_3R_AD_DIV15,PN148_AD_3R_DIV15,parsed,PN148,3R,AD,DIV15,PN148_AD_3R_DIV15,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_AD_DIV15 (Series 8) [1].tif,fiber_image,b7154209002bc36271931190233128c6d07ce40e2f2a0895ec4e2845b84588a9,fcb7df466dd1455a93665811252c6f1c754c52f8c7911e69b80bc169f07ee09a,img_798cf1833a642ab80384,1024,1024,1,1,uint8,8,0,49,6.42289,5.43361,0,0,0,0,3,6,9,16,22,28,49,255,0,118588,PN148,AD,3R,AD_3R,15,DIV15,8,PN148_3R_AD_DIV15,PN148_3R_AD_DIV15,PN148_AD_3R_DIV15,parsed,PN148,3R,AD,DIV15,PN148_AD_3R_DIV15,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_AD_DIV15 (Series 9) [1].tif,fiber_image,fbca9d269628e4dba38b32dea5af9c7ad82f35aa69588fa06a26a7c26af97555,7d84bf1b4e15fc455d9b4e95484aecb042f9e8c168f2bdab702e051483f57837,img_b6351590f24603e95d3f,1024,1024,1,1,uint8,8,0,36,3.60359,3.18707,0,0,0,0,1,3,6,9,14,19,36,255,0,139027,PN148,AD,3R,AD_3R,15,DIV15,9,PN148_3R_AD_DIV15,PN148_3R_AD_DIV15,PN148_AD_3R_DIV15,parsed,PN148,3R,AD,DIV15,PN148_AD_3R_DIV15,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV05 (Series 0) [1].tif,fiber_image,cf28311046b7e4fc05260be897d8b30bab156a99eb4c38c4c5a6ef4b3ef524c0,e96d516e8612612c0a120563cfa52c6b8dd1f8df7224d0d5778fe1968edf7a2e,img_0040227f2d45f5a55970,1024,1024,1,1,uint8,8,0,174,13.209,14.5361,0,0,0,0,3,9,19,41,71,109,174,255,0,74354,PN148,PID,3R,PID_3R,5,DIV05,0,PN148_3R_PID_DIV05,PN148_3R_PID_DIV05,PN148_PID_3R_DIV05,parsed,PN148,3R,PID,DIV05,PN148_PID_3R_DIV05,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,elongated_high_intensity_component,unassigned
sted_fiber_data,PN148_3R_PID_DIV05 (Series 1) [1].tif,fiber_image,c8d9d63a7191a0fc8d49a11c2c49a0d81a4257196c0fdd4ce33c41acc01875de,548cc929f9f31ae492f4cd6a4a2647cf3982c8781cb5dacfc147342d0108ba6e,img_a228a561455936e948e7,1024,1024,1,1,uint8,8,0,77,3.97486,3.91783,0,0,0,0,1,3,6,11,16,36,77,255,0,148415,PN148,PID,3R,PID_3R,5,DIV05,1,PN148_3R_PID_DIV05,PN148_3R_PID_DIV05,PN148_PID_3R_DIV05,parsed,PN148,3R,PID,DIV05,PN148_PID_3R_DIV05,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV05 (Series 10) [1].tif,fiber_image,ad960398dae594a55a9cc6bb08a13d64b18a309c6ccf72a82450672f204ac9c2,3a73063904d6d8e303cd732a0053e4271e9a6a82d781260ce8922060d7775c0d,img_467a144c1914e7179f96,1024,1024,1,1,uint8,8,0,157,11.2728,10.5247,0,0,0,1,4,8,14,32,51,77,157,255,0,30904,PN148,PID,3R,PID_3R,5,DIV05,10,PN148_3R_PID_DIV05,PN148_3R_PID_DIV05,PN148_PID_3R_DIV05,parsed,PN148,3R,PID,DIV05,PN148_PID_3R_DIV05,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,elongated_high_intensity_component,unassigned
sted_fiber_data,PN148_3R_PID_DIV05 (Series 11) [1].tif,fiber_image,cd5016ef4798c859893d6ad20c54f68a524138c5cee2e694a209d663730a9126,81f0245b33fb6bde76c08dd6a69a9ab6fb10f211a54893c57a6412a33e50c448,img_4e272d59b77eda23dc70,1024,1024,1,1,uint8,8,0,89,4.44271,4.48496,0,0,0,0,1,3,6,13,22,39,89,255,0,130432,PN148,PID,3R,PID_3R,5,DIV05,11,PN148_3R_PID_DIV05,PN148_3R_PID_DIV05,PN148_PID_3R_DIV05,parsed,PN148,3R,PID,DIV05,PN148_PID_3R_DIV05,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,elongated_high_intensity_component,unassigned
sted_fiber_data,PN148_3R_PID_DIV05 (Series 12) [1].tif,fiber_image,a65d36a0f0ec1d705278ce3adf088bcd805d6b5daacdf03127c2931cd6551ab6,87d6e52ec32dca058a2198dda5257d073bb56dc6b1eab03ffd11cf8dedbe02b0,img_8c3e1bafe832abb0ecab,1024,1024,1,1,uint8,8,0,87,4.34688,4.52888,0,0,0,0,1,3,6,13,19,39,87,255,0,178665,PN148,PID,3R,PID_3R,5,DIV05,12,PN148_3R_PID_DIV05,PN148_3R_PID_DIV05,PN148_PID_3R_DIV05,parsed,PN148,3R,PID,DIV05,PN148_PID_3R_DIV05,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,elongated_high_intensity_component,unassigned
sted_fiber_data,PN148_3R_PID_DIV05 (Series 13) [1].tif,fiber_image,53c21c682323679aa7befdb20fec97074507586caf52421a6296f75e80e90c17,52a7fc2acedb4ce91157d8795b0627d8a4808503d554ed9e498ea40684be1ead,img_fc983fb7b06ded76939c,1024,1024,1,1,uint8,8,0,175,7.7831,10.3294,0,0,0,0,3,4,9,23,56,105,175,255,0,69998,PN148,PID,3R,PID_3R,5,DIV05,13,PN148_3R_PID_DIV05,PN148_3R_PID_DIV05,PN148_PID_3R_DIV05,parsed,PN148,3R,PID,DIV05,PN148_PID_3R_DIV05,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,elongated_high_intensity_component,unassigned
sted_fiber_data,PN148_3R_PID_DIV05 (Series 14) [1].tif,fiber_image,2a4b38dba5599fab8ace6941126a44939bf21d865dd52c9ec3c0c2d4229b9715,e5e9e19a840d536d682aaa91f465bf62dd1ef850dd6f9135816df8ce6d015e2d,img_cad83080e420fd977a9b,1024,1024,1,1,uint8,8,0,107,4.90764,4.80672,0,0,0,0,1,4,6,13,24,44,107,255,0,89804,PN148,PID,3R,PID_3R,5,DIV05,14,PN148_3R_PID_DIV05,PN148_3R_PID_DIV05,PN148_PID_3R_DIV05,parsed,PN148,3R,PID,DIV05,PN148_PID_3R_DIV05,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,elongated_high_intensity_component,unassigned
sted_fiber_data,PN148_3R_PID_DIV05 (Series 2) [1].tif,fiber_image,f03680df0b973bb8b8d471dece1b38fc783445e784b63c679ab47aefa34e14e4,e1fa14a9ca08eb6d26501a9033c4ad4e4e2ab34f5aacf6998ea5d7b5cb8dd760,img_2682051c7397e1b12852,1024,1024,1,1,uint8,8,0,177,12.846,12.3172,0,0,0,1,4,9,18,36,61,94,177,255,0,50446,PN148,PID,3R,PID_3R,5,DIV05,2,PN148_3R_PID_DIV05,PN148_3R_PID_DIV05,PN148_PID_3R_DIV05,parsed,PN148,3R,PID,DIV05,PN148_PID_3R_DIV05,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,elongated_high_intensity_component,unassigned
sted_fiber_data,PN148_3R_PID_DIV05 (Series 3) [1].tif,fiber_image,de64676662a4cbb42af29137cc92f3215cd95306a9ddb851fbbf14db8065324a,904b498be13210d51bce1e0f7de5da83d4d3a9f7d0f9997566aced0d1913eaa7,img_b7d88db967435df05497,1024,1024,1,1,uint8,8,0,69,5.01746,4.52281,0,0,0,0,3,4,6,13,22,37,69,255,0,80702,PN148,PID,3R,PID_3R,5,DIV05,3,PN148_3R_PID_DIV05,PN148_3R_PID_DIV05,PN148_PID_3R_DIV05,parsed,PN148,3R,PID,DIV05,PN148_PID_3R_DIV05,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV05 (Series 4) [1].tif,fiber_image,7eacc8afe0698fd6487c99c0739bdd004bdc803d7ca5b0e2727e6a4d3d80fdc3,995bb70350357997ef769c7d1913c7548c5a46265d324ac95d8e669bbb116e51,img_70509117c44d8bfb9cca,1024,1024,1,1,uint8,8,0,94,3.67952,3.8653,0,0,0,0,1,3,6,11,16,34,94,255,0,188089,PN148,PID,3R,PID_3R,5,DIV05,4,PN148_3R_PID_DIV05,PN148_3R_PID_DIV05,PN148_PID_3R_DIV05,parsed,PN148,3R,PID,DIV05,PN148_PID_3R_DIV05,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV05 (Series 5) [1].tif,fiber_image,ffd19b3715cb3a9eacc243010fa80c9f38d68990b284640af9e2afd2ac877121,7974d6951c263b1be0294e939c43f5cf1c05ea9f201b135c3c34eda95c49366a,img_c768f56a53f78ba6ec9c,1024,1024,1,1,uint8,8,0,89,5.63708,5.62671,0,0,0,0,3,4,8,14,31,51,89,255,0,65654,PN148,PID,3R,PID_3R,5,DIV05,5,PN148_3R_PID_DIV05,PN148_3R_PID_DIV05,PN148_PID_3R_DIV05,parsed,PN148,3R,PID,DIV05,PN148_PID_3R_DIV05,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV05 (Series 6) [1].tif,fiber_image,95e3dfb58180017d6cc309b14959b304df3bc9d3c33424b554ad51da3f4ca235,517bf4c921a2e3901a9b6b6f0c320486a9536e3b3b6f6d15fea9686deb3c4df8,img_6be6ec8bc3e26c4c81a0,1024,1024,1,1,uint8,8,0,77,3.62419,3.76172,0,0,0,0,1,3,6,11,16,34,77,255,0,173400,PN148,PID,3R,PID_3R,5,DIV05,6,PN148_3R_PID_DIV05,PN148_3R_PID_DIV05,PN148_PID_3R_DIV05,parsed,PN148,3R,PID,DIV05,PN148_PID_3R_DIV05,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,elongated_high_intensity_component,unassigned
sted_fiber_data,PN148_3R_PID_DIV05 (Series 7) [1].tif,fiber_image,6b31a5ae54792b61998b124c8754ec2eccd003ae4c8cf0d7c2a692003cf10601,955599707a0a9408ac91fe9986a84a03a9b5420f9f70892365381cc4cd30121c,img_33f44c3ef71f140e1662,1024,1024,1,1,uint8,8,0,92,5.41705,5.55074,0,0,0,0,1,4,8,14,28,47,92,255,0,89688,PN148,PID,3R,PID_3R,5,DIV05,7,PN148_3R_PID_DIV05,PN148_3R_PID_DIV05,PN148_PID_3R_DIV05,parsed,PN148,3R,PID,DIV05,PN148_PID_3R_DIV05,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV05 (Series 8) [1].tif,fiber_image,4dfe7334b7fe9cf2fa1d120ee76a55815c1ca5f019efb183582f9fd13403208c,ac4884bea694e85232eded293d97852ebacc9f6d4fde82505c5382b78399de46,img_6ee60f52b435a1e290f0,1024,1024,1,1,uint8,8,0,109,6.43593,5.78814,0,0,0,0,3,6,9,16,29,51,109,255,0,55645,PN148,PID,3R,PID_3R,5,DIV05,8,PN148_3R_PID_DIV05,PN148_3R_PID_DIV05,PN148_PID_3R_DIV05,parsed,PN148,3R,PID,DIV05,PN148_PID_3R_DIV05,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV05 (Series 9) [1].tif,fiber_image,1c1ab44ff7874e90d00a3088ae080f0d8f3543edea4afe43fd9afb3af7004246,8801eb9e76900e2241512af35dfcb1e32945bd3d4e61e9371fa5e3ce9ae86729,img_bd06985746786ab4b480,1024,1024,1,1,uint8,8,0,150,7.14652,6.2017,0,0,0,0,3,6,9,18,29,51,150,255,0,66804,PN148,PID,3R,PID_3R,5,DIV05,9,PN148_3R_PID_DIV05,PN148_3R_PID_DIV05,PN148_PID_3R_DIV05,parsed,PN148,3R,PID,DIV05,PN148_PID_3R_DIV05,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV10 (Series 0) [1].tif,fiber_image,a720720e8478368f14f6f8ee8e2f61362110701c593e3c0f491c0ebc03bf499f,8d8bb0cded265f0d568afc6a8c9d051cd7c6717087858c987a51b98b13a77298,img_b8b1a0b2f361dd31336e,1024,1024,1,1,uint8,8,0,97,7.59215,9.6472,0,0,0,0,1,4,9,28,42.25,64,97,255,0,136721,PN148,PID,3R,PID_3R,10,DIV10,0,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV10 (Series 1) [1].tif,fiber_image,1424c69392a1b3c218fdb46d35d6ed4e393ae1f0802aac6fd6f2eb591f53aef8,f7e6448febb4b34efbdace03d4989989d72ccfdcf2f02ec24a0cac128a0d8b3d,img_e5bf6af441e7ff9d2fa4,1024,1024,1,1,uint8,8,0,51,5.2414,5.18385,0,0,0,0,1,4,8,16,22,31,51,255,0,144673,PN148,PID,3R,PID_3R,10,DIV10,1,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV10 (Series 10) [1].tif,fiber_image,92e5883be378c515bedea3ac0c2259fc320a5f04c3260caaca790180d5bebcea,f5d8766ee04729d988cfb94e9bc1a42c90599f737fe97675a373aef909e773bb,img_a84ed7f43a2d2b70ed60,1024,1024,1,1,uint8,8,0,44,3.50612,3.58612,0,0,0,0,1,3,4,11,16,23,44,255,0,183915,PN148,PID,3R,PID_3R,10,DIV10,10,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV10 (Series 11) [1].tif,fiber_image,d3c755770f1b86164a96d3fbd7b823a65c0a6625ae23a6cef311fe6d30b580c8,6f4eb7ebb5868d937f0649caea59425142cb7297bfc905844f9ac2f6c86a0fcb,img_1401d88091fec4c6fff9,1024,1024,1,1,uint8,8,0,87,5.06374,4.04987,0,0,0,0,3,4,8,13,18,27,87,255,0,74069,PN148,PID,3R,PID_3R,10,DIV10,11,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV10 (Series 12) [1].tif,fiber_image,feed407cf6781ad597e634c9eda13135c2fa6098ea20554822a16021d2a8be48,826542ebfe0581177608d4b1967e0e8fbdc211f96f5c51e0a601fec970bb95c3,img_1b0532e3a244ed5fbb0b,1024,1024,1,1,uint8,8,0,72,5.75791,4.07447,0,0,0,0,3,4,8,13,18,24,72,255,0,52940,PN148,PID,3R,PID_3R,10,DIV10,12,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV10 (Series 13) [1].tif,fiber_image,113b2a17fa057822cbf862cbb51e80a4ba503837ff7f027ce4b313bfd4b639ca,4451c87027a508d808da8c99752c4bb15701d17dc7e6cb6975622bc7cc23ded8,img_03d8a2726eb4cfb5c7fd,1024,1024,1,1,uint8,8,0,66,2.78829,2.93282,0,0,0,0,1,3,4,8,13,18,66,255,0,236988,PN148,PID,3R,PID_3R,10,DIV10,13,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV10 (Series 14) [1].tif,fiber_image,7f42888d11a6e47b5c26a7562ede5b2439997fb0b935c32baa1a03ff963ceaa2,4791494a1ee1f4e0d06840ab10a31d5671c508005b2ec524782622799b2e2476,img_a11a43452232dceb9078,1024,1024,1,1,uint8,8,0,39,3.09904,2.95519,0,0,0,0,1,3,4,9,13,18,39,255,0,189714,PN148,PID,3R,PID_3R,10,DIV10,14,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV10 (Series 2) [1].tif,fiber_image,3355f3ecec76967f13fe9b754a81e94e25af5756a306251b278b707ddcb01f47,6c3c0426e6ffbe4b1e763c2136b58777f4063cb2a4969a687a78dcaafe0f11bc,img_d923330841d93407614c,1024,1024,1,1,uint8,8,0,61,6.88556,8.06394,0,0,0,0,1,3,11,24,32,41,61,255,0,211208,PN148,PID,3R,PID_3R,10,DIV10,2,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV10 (Series 3) [1].tif,fiber_image,2991a39f2d51209b2c1d1601248bad7d34bcb4d8959a805ee8c935b2729b84dc,d4f1939f97691841ca3d439e87842072a02df35ed59f064437b399bd575b22fa,img_20a5ec1f94addff44ca4,1024,1024,1,1,uint8,8,0,145,4.85129,4.63339,0,0,0,0,1,4,8,13,18,36,145,255,0,149017,PN148,PID,3R,PID_3R,10,DIV10,3,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV10 (Series 4) [1].tif,fiber_image,5cffc04bce85e8bc739116e6c5e7c5fea1876b10849530a012315efed06f0b7d,a2dd08d6df542645612ea74bd195beafaec594f9928a4b9b6920e46f09469940,img_3a6812916c9af572575a,1024,1024,1,1,uint8,8,0,82,7.62192,6.11774,0,0,0,0,3,6,11,19,26,34,82,255,0,69475,PN148,PID,3R,PID_3R,10,DIV10,4,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV10 (Series 5) [1].tif,fiber_image,a176492066ee9f4e4e7355f7c58563ac4277a52468410cc8885d29c4ae5f44b2,90d6eb85a84bbca8c437b58d08188353c6b52def1c88ae27578936675dbabb51,img_ead6c8678425b6d09225,1024,1024,1,1,uint8,8,0,65,5.08165,4.93225,0,0,0,0,1,4,8,14,19,27,65,255,0,211125,PN148,PID,3R,PID_3R,10,DIV10,5,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV10 (Series 6) [1].tif,fiber_image,569dbe00b3311a4de615df9dc96b167a052428e4e5a56904c7ded8a0b58cf2c4,7d490d09d2733fcff94b520069030bfa1d172cb9936c3993683503a8e6905298,img_614937584f1f83de37b1,1024,1024,1,1,uint8,8,0,152,6.52051,5.84379,0,0,0,0,3,6,9,18,24,42,152,255,0,85010,PN148,PID,3R,PID_3R,10,DIV10,6,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV10 (Series 7) [1].tif,fiber_image,0998685d2fd53596825954300ad7a620258d46bcea8788c3e61f847fe9d6add4,90230c18cdd7cb289a133c54ba0a6e6bfb8bec5757df33c8789351c3554250e9,img_b78019391282d6f65f0e,1024,1024,1,1,uint8,8,0,77,5.03359,4.38311,0,0,0,0,1,4,8,14,19,26,77,255,0,113737,PN148,PID,3R,PID_3R,10,DIV10,7,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV10 (Series 8) [1].tif,fiber_image,8d5a3759c5cb5796ff5f45c40f1c3b9ebdf819ed1f63f1d9820b594fc9c28602,83cb4a2fe7761bb1e1251626887eeda1f5db82ed5b4ff92c907ed113be28c0ba,img_2044e486b5cc92ef8b66,1024,1024,1,1,uint8,8,0,159,5.80223,5.01087,0,0,0,0,3,4,8,14,19,36,159,255,0,104042,PN148,PID,3R,PID_3R,10,DIV10,8,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV10 (Series 9) [1].tif,fiber_image,c79c3420b682834a4a5622e44f04427c17e92ffd3f5d14c8144d3175cfb1ffbe,158f3ad7e4d6d836c68d3e26e8eab955e3f90166ab3bea1aee8227573a672084,img_1253a70b03726226554d,1024,1024,1,1,uint8,8,0,61,6.48049,6.04522,0,0,0,0,3,4,9,19,26,36,61,255,0,92904,PN148,PID,3R,PID_3R,10,DIV10,9,PN148_3R_PID_DIV10,PN148_3R_PID_DIV10,PN148_PID_3R_DIV10,parsed,PN148,3R,PID,DIV10,PN148_PID_3R_DIV10,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV3 (Series 0) [1].tif,fiber_image,216c0ffacbd672c0eaed81d11d89f20bf7f26e333d9f4b3e7d56edd5f2ceb50b,145fe880e3add40ab9b3a338b9b7f5a49f97b896461ebc23eb758c393802e412,img_7275744ad01f9811e671,1024,1024,1,1,uint8,8,0,139,6.05078,5.53826,0,0,0,0,3,4,8,14,26,51,139,255,0,73785,PN148,PID,3R,PID_3R,3,DIV3,0,PN148_3R_PID_DIV3,PN148_3R_PID_DIV3,PN148_PID_3R_DIV03,parsed,PN148,3R,PID,DIV3,PN148_PID_3R_DIV03,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,elongated_high_intensity_component,unassigned
sted_fiber_data,PN148_3R_PID_DIV3 (Series 1) [1].tif,fiber_image,ceb32cf32eb2be5eacacf59eefd75b69e47d091d4b0c30c7f732d8d1f48fd325,a5daa412a397165bd91998fc70a87a141c5cd4626595721204137f85fde66d2e,img_bf1694d4e365cff35a62,1024,1024,1,1,uint8,8,0,255,16.5064,26.271,0,0,0,0,4,8,18,67,144,200,255,255,13,59760,PN148,PID,3R,PID_3R,3,DIV3,1,PN148_3R_PID_DIV3,PN148_3R_PID_DIV3,PN148_PID_3R_DIV03,parsed,PN148,3R,PID,DIV3,PN148_PID_3R_DIV03,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,saturation,unassigned
sted_fiber_data,PN148_3R_PID_DIV3 (Series 10) [1].tif,fiber_image,e4f8ed1b3ecb84212f401772107af2b63e3de58d0846b737fad3e8f79b8f0ae8,efe8176243e2b905e3aad808e9d70e940d62747fc29f9e16c6dd2f4b825bacbf,img_c94137ae3e45b77f72db,1024,1024,1,1,uint8,8,0,121,6.66909,7.32894,0,0,0,0,1,4,9,21,32,54,121,255,0,139596,PN148,PID,3R,PID_3R,3,DIV3,10,PN148_3R_PID_DIV3,PN148_3R_PID_DIV3,PN148_PID_3R_DIV03,parsed,PN148,3R,PID,DIV3,PN148_PID_3R_DIV03,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV3 (Series 11) [1].tif,fiber_image,c9989002d71732f37dc63c0929cc5d74159a924a98818b1897107e4b99934191,49fd0bcc5890a269b8a6385999907213ae4e3796aa27263dc5534bfc342e8014,img_ef66d932879e2b208bbe,1024,1024,1,1,uint8,8,0,119,4.2687,5.93588,0,0,0,0,1,3,6,14,28,59,119,255,0,246358,PN148,PID,3R,PID_3R,3,DIV3,11,PN148_3R_PID_DIV3,PN148_3R_PID_DIV3,PN148_PID_3R_DIV03,parsed,PN148,3R,PID,DIV3,PN148_PID_3R_DIV03,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
sted_fiber_data,PN148_3R_PID_DIV3 (Series 12) [1].tif,fiber_image,72474bdb09a5da8d3f8515e97b459ad437e39c3ff246ee7ee4432ac737d2e13c,49cdb65d6fc715c7ed6eb5dd353b8048ca9fa3eb5de9875500e65331fe7f9afe,img_0916cadf8dc3c71e66d3,1024,1024,1,1,uint8,8,0,199,5.80558,10.6702,0,0,0,0,1,3,6,21,52,119,199,255,0,202706,PN148,PID,3R,PID_3R,3,DIV3,12,PN148_3R_PID_DIV3,PN148_3R_PID_DIV3,PN148_PID_3R_DIV03,parsed,PN148,3R,PID,DIV3,PN148_PID_3R_DIV03,none,none,none,none,not_applicable,normalized_thumbnail_ncc_threshold_0.995,none,unassigned
