sample_id,npz_path,metadata_path,schema_version,generator_version,parent_synthetic_sample_id,source_blank_id,source_synthetic_split,split
sted_blank_composites_training_v1_schema08_0174,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0174.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0174.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0174,img_85bd0416dfc971c6ce41,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0175,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0175.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0175.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0175,img_8ad7d07fa1daa0209cfb,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0176,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0176.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0176.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0176,img_908ed3f9b3c24e1d482b,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0177,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0177.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0177.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0177,img_9376400c90b45dd4f597,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0178,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0178.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0178.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0178,img_a423ba5191509d03f98b,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0179,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0179.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0179.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0179,img_a538de08cfa15ee606a9,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0180,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0180.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0180.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0180,img_ab8a5dd57e15fbe9d2e3,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0181,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0181.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0181.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0181,img_afedddc4a39035e55219,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0182,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0182.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0182.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0182,img_b1c587d8bfb662ed95c2,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0183,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0183.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0183.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0183,img_b2abcc150c16a6d7cca7,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0184,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0184.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0184.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0184,img_c25e79b9bfb565174fe1,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0185,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0185.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0185.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0185,img_ca042c3dcfcf09035923,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0186,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0186.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0186.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0186,img_d0a41f4af32f4866497f,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0187,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0187.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0187.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0187,img_d3c239af23a085e0b4d8,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0188,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0188.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0188.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0188,img_d48ab8d2ac1026abfc85,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0189,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0189.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0189.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0189,img_e346ea478db12b518ac8,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0190,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0190.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0190.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0190,img_e365a76f42760dd466b9,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0191,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0191.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0191.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0191,img_e5db75d93a225639e3a4,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0192,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0192.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0192.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0192,img_e8891781fa88057f59f7,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0193,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0193.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0193.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0193,img_ee34a766ad48467dd7e1,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0194,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0194.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0194.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0194,img_eeb10bbc10a5ef3f859b,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0195,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0195.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0195.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0195,img_fe985fa79b4211834161,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0196,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0196.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0196.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0196,img_014d9d77d1d61fed189b,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0197,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0197.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0197.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0197,img_093eea09221a4db0ebec,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0198,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0198.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0198.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0198,img_0d1c01fd26080936f42b,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0199,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0199.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0199.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0199,img_0d4cd0a31114b105cf51,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0200,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0200.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0200.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0200,img_0edb6472854aea980f2a,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0201,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0201.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0201.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0201,img_1672f71f16b77dc4d642,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0202,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0202.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0202.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0202,img_178ab769e005e689ff6f,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0203,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0203.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0203.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0203,img_1ba419dc88931db47c8c,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0204,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0204.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0204.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0204,img_22a6ba5828c46f12f6e5,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0205,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0205.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0205.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0205,img_22b8bcb88a805b153993,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0206,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0206.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0206.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0206,img_2e9cc5effd6823d55d02,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0207,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0207.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0207.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0207,img_34d44dfa65b93f389f95,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0208,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0208.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0208.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0208,img_380582f92698aae8c505,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0209,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0209.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0209.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0209,img_3fcd76c473a770a81832,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0210,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0210.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0210.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0210,img_42e8d8a784a69489e580,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0211,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0211.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0211.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0211,img_43d0f384b07d7388d6db,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0212,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0212.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0212.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0212,img_44974790651d1b7badfa,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0213,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0213.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0213.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0213,img_4a12cb04c6ad4b44f7e4,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0214,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0214.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0214.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0214,img_4b1f1b0523dd6c73177c,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0215,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0215.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0215.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0215,img_4d5ab86fec7995e4762a,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0216,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0216.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0216.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0216,img_4ec66ad0f9ecacf25377,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0217,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0217.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0217.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0217,img_52fd567a6489c2ee806f,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0218,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0218.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0218.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0218,img_5882372f16349d4ccf22,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0219,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0219.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0219.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0219,img_5dde17f7235bd3b91b4e,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0220,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0220.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0220.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0220,img_6fcc906a6259240a019e,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0221,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0221.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0221.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0221,img_7902deec8b57c29e9a62,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0222,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0222.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0222.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0222,img_84c0549996fe08b21c59,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0223,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0223.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0223.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0223,img_85bd0416dfc971c6ce41,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0224,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0224.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0224.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0224,img_8ad7d07fa1daa0209cfb,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0225,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0225.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0225.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0225,img_908ed3f9b3c24e1d482b,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0226,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0226.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0226.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0226,img_9376400c90b45dd4f597,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0227,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0227.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0227.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0227,img_a423ba5191509d03f98b,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0228,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0228.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0228.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0228,img_a538de08cfa15ee606a9,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0229,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0229.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0229.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0229,img_ab8a5dd57e15fbe9d2e3,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0230,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0230.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0230.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0230,img_afedddc4a39035e55219,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0231,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0231.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0231.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0231,img_b1c587d8bfb662ed95c2,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0232,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0232.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0232.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0232,img_b2abcc150c16a6d7cca7,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0233,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0233.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0233.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0233,img_c25e79b9bfb565174fe1,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0234,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0234.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0234.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0234,img_ca042c3dcfcf09035923,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0235,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0235.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0235.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0235,img_d0a41f4af32f4866497f,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0236,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0236.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0236.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0236,img_d3c239af23a085e0b4d8,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0237,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0237.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0237.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0237,img_d48ab8d2ac1026abfc85,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0238,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0238.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0238.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0238,img_e346ea478db12b518ac8,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0239,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0239.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0239.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0239,img_e365a76f42760dd466b9,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0240,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0240.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0240.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0240,img_e5db75d93a225639e3a4,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0241,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0241.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0241.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0241,img_e8891781fa88057f59f7,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0242,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0242.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0242.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0242,img_ee34a766ad48467dd7e1,synthetic_background_train,train
sted_blank_composites_training_v1_schema08_0243,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0243.npz,examples/sted_blank_composites_training_v1_schema08/sted_blank_composites_training_v1_schema08_0243.json,synthetic_sted_3d_morphology_0.8.0,fibras_morphology_scene_3d_0.8.0,synthetic_sted_training_v1_schema08_0243,img_eeb10bbc10a5ef3f859b,synthetic_background_train,train
